PID,file_source_PrimaryAccel,date_processed_PrimaryAccel,file_source_IMU,date_processed_IMU,Timestamp,day_of_year,minute_of_day,ENMO,Gyroscope_VM_DegPerS,mean_abs_Gyroscope_x_DegPerS,mean_abs_Gyroscope_y_DegPerS,mean_abs_Gyroscope_z_DegPerS,mean_magnetometer_direction,ENMO_CV10s,GVM_CV10s,Direction
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:36,316,946,66.4509121091335,0.691932834899954,0.227009389527384,0.568349740871814,0.318008043128498,S,0.32533129405721,0.542620224377024,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:37,316,946,66.4438291073353,0.686177961633416,0.221340060016151,0.569994627866471,0.306478140450652,S,0.32533129405721,0.59629533262517,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:38,316,946,66.4053648509025,0.68687134647853,0.228965716548056,0.561517111139997,0.317880712376368,S,0.32533129405721,0.603316642623524,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:39,316,946,66.4500599528054,0.686332077562019,0.228882009898742,0.561027741181323,0.317481701729146,S,0.32533129405721,0.603316642623524,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:40,316,946,65.9989344329773,0.687911897194847,0.219201736030711,0.5626856941934,0.324698978457874,S,0.336204661242515,0.603316642623524,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:41,316,946,65.8295565912368,0.696176053495823,0.232311765558832,0.565653074478964,0.327098522793506,S,0.336204661242515,0.603316642623524,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:42,316,946,66.3527584424813,0.692273665592938,0.22720719135208,0.566380337271577,0.322395306473268,S,0.33742981821532,0.603316642623524,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:43,316,946,66.819513975247,0.698652862085835,0.233086671740296,0.572589903578312,0.320406365027313,S,0.412174483177502,0.661190342918551,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:44,316,946,66.2996580688642,0.69345063786636,0.23983563202091,0.567753864666531,0.312557343161582,S,0.412174483177502,0.661190342918551,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:45,316,946,66.0231455376461,0.698868492141643,0.244973573939435,0.566910187892273,0.322895786552964,S,0.431809900398489,0.71447033576464,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:46,316,946,65.3310632456098,0.684172870090262,0.228783600940177,0.564016023983804,0.308038307637283,S,0.573023595733329,0.797019080881279,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:47,316,946,66.2183578060564,0.704804361469575,0.248387662620927,0.574969566389777,0.317980884960546,S,0.440930147389489,0.947452174670229,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:48,316,946,66.4369922019802,0.699208288091892,0.242938985501459,0.571885005744286,0.315636134071054,S,0.440930147389489,0.947452174670229,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:49,316,946,66.2512661280616,0.683771330191952,0.223573898215953,0.561501667674802,0.314823043925025,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:50,316,946,66.3353253376101,0.703056763002888,0.232420019496677,0.576197989357363,0.324332607126028,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:51,316,946,66.0087715453258,0.694222307728742,0.2325829726631,0.572555169940198,0.311235086336101,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:52,316,946,66.2324029421939,0.68925021691095,0.226969377338795,0.562815889690356,0.322025252849156,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:53,316,946,65.3960198742894,0.692009388742056,0.228345262151887,0.570510329612435,0.313491866898238,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:54,316,946,66.312970606711,0.687733580996676,0.221604250817968,0.564007786690089,0.320792789446567,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:55,316,946,66.0363435469861,0.697576131701356,0.232324139896409,0.573057643295328,0.318535095372719,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:56,316,946,66.1649459857841,0.696355643465125,0.222106815507275,0.576216538810288,0.316772058294176,S,0.440930147389489,0.96942425502335,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:57,316,946,65.3695079394268,0.709614463744176,0.24359636969318,0.578450706691305,0.326524566047414,S,0.548144164508513,0.970935868537206,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:58,316,946,65.7531864361332,0.69384371165439,0.234272150576354,0.562142984045584,0.327360378436843,S,0.548144164508513,0.932880116243494,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:46:59,316,946,66.4500501500072,0.70364371885289,0.247830257638773,0.570745158825407,0.323327057358057,S,0.559446872899889,0.932880116243494,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:00,316,947,65.7950824368172,0.707813990073822,0.237483335880351,0.585442865176693,0.313027476228624,S,0.559446872899889,0.932880116243494,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:01,316,947,65.8054537901791,0.700382611054575,0.241136344917559,0.571188979203684,0.321162535148298,S,0.562473751929084,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:02,316,947,66.5667952148198,0.703320891118871,0.248978546890712,0.575545245161885,0.313143117658322,S,0.562473751929084,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:03,316,947,66.2885905371283,0.694293456022983,0.234484071244512,0.566416528756263,0.321525077236219,S,0.562473751929084,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:04,316,947,65.5367367842501,0.687480762863836,0.227003293502348,0.56394479824457,0.316229747792702,S,0.594167611864945,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:05,316,947,67.0720194703407,0.703014070521543,0.231904088766221,0.576884895059832,0.324592210636998,S,0.793110966558505,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:06,316,947,66.9588658355366,0.694151323591532,0.222267892692093,0.571390846621915,0.320520256059447,S,0.693934863444362,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:07,316,947,66.6288016026186,0.69185154628155,0.230588792605525,0.570584588528269,0.312065147706203,S,0.602462295149827,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:08,316,947,65.4661770619214,0.692692741797596,0.237369112199979,0.564347354509885,0.317783327735963,S,0.55883504791395,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:09,316,947,65.6129947463981,0.687930362248208,0.242410326193467,0.566659213005535,0.299854231923816,S,0.478490577985793,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:10,316,947,66.2528600556911,0.699568556289555,0.243453502903328,0.571857005886739,0.316632061686589,S,0.478490577985793,0.835792889849123,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:11,316,947,66.2414287897491,0.702912860610914,0.243031909437832,0.578641248381876,0.31255239939774,S,0.478490577985793,0.867831176353493,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:12,316,947,65.8704602493401,0.702869755430891,0.244154808598621,0.576785758302577,0.313146677441301,S,0.478490577985793,0.867831176353493,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:13,316,947,66.5410696705109,0.70630733615982,0.241521259342818,0.582127925907836,0.312403555186802,S,0.478490577985793,0.880698631733392,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:14,316,947,66.1306979786133,0.705561837758895,0.244849922229523,0.583007474567227,0.308178583080333,S,0.478490577985793,0.880698631733392,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:15,316,947,66.0336920758624,0.707184170777765,0.24098934006494,0.580932308521831,0.318152620979408,S,0.478490577985793,0.880698631733392,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:16,316,947,66.5763307977869,0.708658081329274,0.259682745442537,0.578198872791952,0.311858371848314,S,0.478490577985793,0.880698631733392,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:17,316,947,66.3595160497479,0.707977438105352,0.239674300775636,0.579071838131278,0.325308088760543,S,0.478490577985793,0.880698631733392,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:18,316,947,66.5652303261439,0.707349045749029,0.25403802352662,0.573741554040815,0.321538276951312,S,0.478490577985793,0.880698631733392,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:19,316,947,66.9989856258781,0.686895777024725,0.239023564449825,0.560774740863089,0.312488805135487,S,0.490685308496349,0.922472448172265,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:20,316,947,65.8533017365429,0.696215872198564,0.23925841192398,0.572037969520027,0.31262892690095,S,0.546253554603164,0.909799257034568,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:21,316,947,65.5655841953504,0.69879327526919,0.238284246492321,0.56999696901775,0.322252339662273,S,0.654948126886691,0.909799257034568,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:22,316,947,65.5586081480053,0.697627896632007,0.239883014505796,0.567181617952234,0.322892536602166,S,0.715152647253183,0.909799257034568,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:23,316,947,65.7961939019074,0.680812889166636,0.218592616925033,0.559528689374487,0.316158039632568,S,0.719233812494259,0.909799257034568,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:24,316,947,66.4251478908838,0.702046297923214,0.229947712241987,0.583033533491299,0.310822534670509,S,0.721491977143986,0.718741806663356,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:25,316,947,67.0905348218071,0.700304268898283,0.234910885460749,0.573680421034463,0.320780736840193,S,0.721491977143986,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:26,316,947,66.2499611187116,0.690116494172439,0.228152070179623,0.569547211698647,0.310798068939689,S,0.632174671358527,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:27,316,947,66.1059904802286,0.697659841142895,0.236819804785139,0.577918631036582,0.306479208096954,S,0.632165122943336,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:28,316,947,65.4010507188346,0.689816221467813,0.23219500837222,0.565889470780167,0.313588627477679,S,0.632165122943336,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:29,316,947,66.8356127152222,0.69546790261029,0.228753036194128,0.574852713774643,0.312341116629195,S,0.513533701303175,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:30,316,947,66.3531654464507,0.691455208880345,0.219196798624564,0.57118456553335,0.316899140079514,S,0.419547420659325,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:31,316,947,66.5666968100879,0.700420433821163,0.223841515264197,0.582343640490706,0.313242943300215,S,0.419547420659325,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:32,316,947,65.8661168861897,0.701211805935941,0.232052533127931,0.578565386321531,0.316734942261191,S,0.419547420659325,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:33,316,947,66.1519707373728,0.690814736876552,0.220898546600868,0.56723915549316,0.321513367545174,S,0.419547420659325,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:34,316,947,66.1357453777441,0.698232843361782,0.234902209900857,0.574809753856938,0.314585317857283,S,0.419547420659325,0.663402073782273,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:35,316,947,66.7127947307961,0.708629204381932,0.237141288875349,0.583613534463572,0.319329934177463,S,0.419547420659325,0.817191400130391,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:36,316,947,66.2313170387705,0.698797491207441,0.229941472868088,0.56636707966792,0.333688671355661,S,0.419547420659325,0.817191400130391,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:37,316,947,66.0665881396099,0.699496570489105,0.236886476236836,0.571268488524617,0.321503080541778,S,0.419547420659325,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:38,316,947,65.829687353245,0.682918671673393,0.230509781086103,0.561377678159461,0.308302849465215,S,0.419547420659325,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:39,316,947,66.2512840614355,0.687949659089266,0.236269659648746,0.564707721711874,0.309213557721027,S,0.419547420659325,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:40,316,947,66.9392462222263,0.693360552480075,0.233141056859547,0.567478092534608,0.318123263551467,S,0.539459800442036,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:41,316,947,65.9467881781097,0.683441848469054,0.234972103696315,0.563608300311288,0.301672083715611,S,0.539459800442036,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:42,316,947,65.6271878108043,0.694312375871416,0.23017304252146,0.575322361446365,0.308807647917284,S,0.588486534967693,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:43,316,947,65.7751761793321,0.694425344144098,0.225758462300875,0.575703206392335,0.311327955001843,S,0.598372024793012,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:44,316,947,66.4319889523938,0.695586138574383,0.229025415052151,0.573633488142611,0.315602943726436,S,0.598372024793012,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:45,316,947,65.1052756881256,0.694260229459552,0.230199138724644,0.569550421141281,0.318435542799538,S,0.598372024793012,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:46,316,947,66.3245083297468,0.696951295137051,0.239129555752715,0.572902710525482,0.311854043817169,S,0.598372024793012,0.810236639910977,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:47,316,947,66.2424717674384,0.70570082913685,0.248960570876347,0.575108315872307,0.319297682460349,S,0.598372024793012,0.836411189623929,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:48,316,947,65.6137621016526,0.683473688971054,0.228339178588262,0.563342204610779,0.308256111413688,S,0.598372024793012,0.68842000352531,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:49,316,947,65.8569919235504,0.688480249751324,0.22154549428375,0.56885275367661,0.314364839099104,S,0.598372024793012,0.68842000352531,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:50,316,947,65.7581659966553,0.697547895706816,0.229581474794744,0.579264898806946,0.308073243074284,S,0.598372024793012,0.68842000352531,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:51,316,947,66.0640800164543,0.69250221571525,0.225130361959728,0.568835699787473,0.319526187224746,S,0.604821527743426,0.680549448355236,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:52,316,947,66.8290352696289,0.683165931057105,0.222841023736028,0.559025703034021,0.31829226452333,S,0.634767341754976,0.680549448355236,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:53,316,947,66.5048286662682,0.690880878424426,0.21976736478996,0.568370489856989,0.321820389827708,S,0.634767341754976,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:54,316,947,66.5548302764336,0.689338152043634,0.233009444416526,0.566873444182199,0.311532230226193,S,0.634767341754976,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:55,316,947,66.7571449945669,0.693504943745211,0.240564189471234,0.572535633245342,0.302931592145962,S,0.634767341754976,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:56,316,947,66.5305539886646,0.693406015613278,0.233081917274625,0.568281892291814,0.315100863847437,S,0.648114978138456,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:57,316,947,65.2703522679801,0.695438445248545,0.231339184322376,0.568293677700699,0.321617640648968,S,0.749289257468074,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:58,316,947,66.1906238962999,0.69981160905315,0.226600796965704,0.579822051960318,0.314286477556212,S,0.749289257468074,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:47:59,316,947,65.8614009399344,0.698701107336862,0.225808147558212,0.57917157587514,0.313069795302674,S,0.749289257468074,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:48:00,316,948,65.2237707348021,0.692763017873735,0.236688527611807,0.572526189747001,0.305035354135022,S,0.808723889338684,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:48:01,316,948,66.0624439652054,0.694111070358742,0.228295623991364,0.57007743186558,0.318779688494624,S,0.808723889338684,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:48:02,316,948,65.8478998470827,0.703786808780302,0.244016830333203,0.579193009844877,0.311905676686978,S,0.808723889338684,0.631663108989304,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:48:03,316,948,65.4032251633424,0.706928158195396,0.234452330453835,0.585307503714212,0.313716620104969,S,0.834454138385512,0.694634177686358,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:48:04,316,948,67.2754728783161,0.695202850153854,0.241699394991794,0.572736772544386,0.305790492682439,S,0.866967360776198,0.694634177686358,0
Test,TestID_LeftWrist_RAW.csv,2018-03-15T06:16:35.396961Z,TestID_LeftWrist_IMU.csv,2018-03-15T06:16:44.543817Z,2015-11-12 15:48:05,316,948,66.5056696381924,0.718358394559914,0.24459665636313,0.59183046071038,0.32031701882491,S,0.663182693744806,0.988858830441257,0
